@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
9680,'2019/09/19 12:28:01:655',43,431.676117,200.722473,48.81744,402.846008,209.379944,48.916107,379.108063,212.91803,50.385742,341.522247,215.992493,48.394207,309.841553,210.096558,46.02227,0,0,0
9681,'2019/09/19 12:28:01:704',43,448.759613,174.673309,49.035862,417.584747,190.267303,50.204239,392.520599,192.469513,51.841331,354.735168,197.199677,49.24472,323.193604,190.334808,47.051929,0,0,0
9682,'2019/09/19 12:28:01:754',43,465.420807,159.938538,48.546494,431.141876,177.198303,50.234325,405.395874,178.465149,51.897259,367.046906,184.986145,48.771561,336.069275,176.846344,46.908066,0,0,0
9683,'2019/09/19 12:28:01:803',43,479.419067,160.447021,48.754807,443.875549,176.85437,50.577831,417.955048,178.01651,52.175709,379.636169,186.141937,49.092316,349.188538,178.106201,47.129475,0,0,0
9684,'2019/09/19 12:28:01:855',43,487.866486,176.726807,48.54409,449.351624,191.162445,50.367847,422.539276,191.595734,51.835663,384.286407,200.725342,48.665096,355.147522,191.939117,46.63055,0,0,0
9685,'2019/09/19 12:28:01:904',43,489.624084,208.573914,50.89706,453.748901,219.688568,48.255127,435.118561,222.480255,49.875973,400.209381,227.27179,46.61137,370.017517,218.495331,46.446781,0,0,0
9686,'2019/09/19 12:28:01:953',43,493.787964,241.190704,51.982727,463.552216,247.320892,47.633469,451.58313,254.068909,48.544521,418.240662,255.03154,46.597485,385.294403,248.696869,45.609077,0,0,0
9687,'2019/09/19 12:28:02:002',43,487.868042,272.380859,50.592323,464.350159,276.403076,48.189938,449.40921,283.58429,48.560387,415.986511,285.057922,46.707699,383.755646,277.97821,45.288185,0,0,0
9688,'2019/09/19 12:28:02:052',43,486.581604,298.324036,49.179581,466.679626,300.814148,48.302029,449.345428,308.178284,48.678051,415.145294,310.330353,46.043915,383.118835,302.906311,44.568336,0,0,0
9689,'2019/09/19 12:28:02:101',43,484.266479,329.998535,47.244534,465.773254,331.489777,47.192112,447.244415,338.870728,47.325081,413.127014,340.02887,44.452431,381.67865,331.472168,43.110039,0,0,0
9690,'2019/09/19 12:28:02:155',43,485.508392,347.957611,46.082047,466.990021,349.2323,46.28754,447.96817,356.44458,46.314377,413.763977,356.782776,43.43779,382.88681,347.443787,42.294506,0,0,0
9691,'2019/09/19 12:28:02:202',43,491.16571,352.658936,45.757137,473.160095,353.993744,46.034325,454.239624,361.317627,46.06633,420.046448,361.983643,43.227985,389.084198,352.781097,42.081417,0,0,0
9692,'2019/09/19 12:28:02:253',43,505.114014,345.546997,46.110004,488.092865,347.432251,46.264946,470.273712,355.290955,46.203449,436.041382,356.233368,43.635685,404.440247,347.317566,42.849247,0,0,0
9693,'2019/09/19 12:28:02:302',43,524.477234,319.395477,47.164497,507.590088,321.61145,47.153111,490.891083,329.310059,47.469818,456.439423,331.460083,45.070591,424.992859,322.668182,44.512123,0,0,0
9694,'2019/09/19 12:28:02:373',43,549.208374,284.724487,47.536449,532.26709,287.603912,47.693596,515.958069,295.29364,48.251621,480.811859,298.682098,45.957321,449.055878,290.228943,45.54707,0,0,0
9695,'2019/09/19 12:28:02:422',43,574.124878,246.700592,48.103081,553.143555,250.511414,48.805145,534.825317,257.357666,49.695908,498.306274,262.555176,46.964767,467.374329,253.564362,46.377792,0,0,0
9696,'2019/09/19 12:28:02:476',43,594.256226,224.577606,48.275631,569.616882,229.736542,49.393375,550.706726,235.965393,50.546799,512.286499,239.227631,48.952461,480.703064,232.259735,47.719913,0,0,0
9697,'2019/09/19 12:28:02:522',43,609.481445,204.015808,48.848064,576.671265,210.948761,50.618431,554.894897,215.28891,52.156128,514.97876,219.306,50.365215,482.123779,212.691162,48.637562,0,0,0
9698,'2019/09/19 12:28:02:573',43,617.55957,194.868958,49.333382,582.332642,203.430084,51.579117,558.807251,207.614105,53.074921,518.229309,213.080353,50.966694,485.56543,206.144806,49.295589,0,0,0
9699,'2019/09/19 12:28:02:622',43,622.966431,191.104523,49.220551,585.737366,200.759552,52.095428,560.235962,203.41806,54.012947,518.161926,208.457306,52.162975,484.038361,203.313843,50.037342,0,0,0
9700,'2019/09/19 12:28:02:673',43,623.596252,208.148499,49.328098,585.388123,216.490479,52.303577,558.133545,218.305481,54.319511,514.91156,223.776672,52.009838,481.537567,216.645966,50.108116,0,0,0
9701,'2019/09/19 12:28:02:723',43,624.726685,230.731445,49.060558,589.58667,237.694885,52.320473,559.871094,240.229034,54.344753,516.083496,247.465286,51.661922,482.463562,240.233063,49.830597,0,0,0
9702,'2019/09/19 12:28:02:772',43,632.058838,259.279419,47.933903,598.637817,267.98938,51.047455,568.628052,272.369934,52.992504,525.1427,280.293396,49.913158,490.682983,272.31842,48.650299,0,0,0
9703,'2019/09/19 12:28:02:823',43,636.237549,284.023804,47.789444,606.338745,289.976074,50.795803,575.605835,294.923035,52.564953,533.634827,304.415649,49.351368,498.977844,296.844116,48.031895,0,0,0
9704,'2019/09/19 12:28:02:873',43,646.161377,310.114471,46.573212,621.440308,313.935486,49.545773,591.065979,320.683807,51.027378,550.14209,330.350586,47.526882,514.747437,322.708862,46.717567,0,0,0
9705,'2019/09/19 12:28:02:922',43,654.070374,325.06842,45.484112,629.803711,328.835815,48.542431,600.086121,336.395599,49.94725,559.718567,346.200439,46.344593,523.717407,338.982605,45.744705,0,0,0
9706,'2019/09/19 12:28:02:972',43,659.140076,337.64505,44.540871,635.62915,340.125488,47.905052,606.097168,347.726074,49.458931,564.827087,357.02887,45.894394,528.056091,349.611786,45.388935,0,0,0
9707,'2019/09/19 12:28:03:021',43,659.89209,347.017944,43.669113,638.092468,349.114258,47.430683,608.983032,356.914459,49.290035,566.378662,365.021118,45.988052,528.188477,357.925049,45.348877,0,0,0
9708,'2019/09/19 12:28:03:071',43,656.57019,352.844452,43.245373,635.791504,354.312805,47.337044,606.471375,361.832214,49.392742,562.595093,369.06842,46.139622,523.884033,361.847961,45.510338,0,0,0
9709,'2019/09/19 12:28:03:121',43,650.213928,358.219788,43.070171,629.330627,359.167908,47.433983,600.441284,366.963013,49.72435,556.339661,373.737122,46.430695,516.851929,366.989288,45.551399,0,0,0
9710,'2019/09/19 12:28:03:172',43,645.05603,362.0979,43.119793,624.297852,363.166656,47.658562,595.822754,371.392029,50.036747,551.441223,377.465942,46.85191,511.664734,370.886658,45.861,0,0,0
9711,'2019/09/19 12:28:03:221',43,638.069214,366.825073,43.31699,618.640808,366.645874,47.83535,590.357971,375.029724,50.183506,546.135742,380.547821,47.239494,506.110962,373.883423,46.171932,0,0,0
9712,'2019/09/19 12:28:03:274',43,631.803589,370.080017,43.321964,613.015747,369.476715,47.823738,584.825256,378.07019,50.121296,541.173767,383.200165,47.491062,500.880127,376.530823,46.387409,0,0,0
9713,'2019/09/19 12:28:03:322',43,627.947266,372.236084,43.434433,609.666748,371.289429,47.919067,581.504333,379.982635,50.14035,538.710083,385.045868,47.762848,498.250824,378.431519,46.600685,0,0,0
9714,'2019/09/19 12:28:03:372',43,622.67218,377.702484,43.90139,604.843994,377.085083,48.239697,576.229248,386.377655,49.836647,534.023438,389.367615,47.828514,494.238342,381.593231,46.699047,0,0,0
9715,'2019/09/19 12:28:03:421',43,619.037354,381.635651,44.042648,602.093323,380.861572,48.155788,574.242432,390.312866,49.473709,532.853516,393.051666,47.720654,493.638824,385.050507,46.646385,0,0,0
9716,'2019/09/19 12:28:03:472',43,615.221863,383.89447,44.373497,597.842529,383.348877,48.223019,570.996643,393.222076,49.283325,530.589783,396.247925,47.615837,491.257355,388.056335,46.737633,0,0,0
9717,'2019/09/19 12:28:03:522',43,609.945313,385.294769,44.580788,591.72345,385.624451,48.22493,565.393433,395.264465,49.191296,525.746277,398.725555,47.235645,487.183044,390.251312,46.457169,0,0,0
9718,'2019/09/19 12:28:03:572',43,606.479492,385.104492,44.55513,587.441772,385.871277,48.155399,561.493347,395.439514,49.099289,522.279236,399.291779,47.098495,483.688232,391.055267,46.246422,0,0,0
9719,'2019/09/19 12:28:03:625',43,604.151184,384.932434,44.547581,585.541321,385.756012,48.214626,559.685974,395.430298,49.141769,520.351501,399.246124,47.276226,481.759705,391.121643,46.406837,0,0,0
9720,'2019/09/19 12:28:03:675',43,601.840515,385.214905,44.715019,582.618164,386.529022,48.343761,556.689331,396.002472,49.218018,517.30957,399.426147,47.441509,479.163239,391.075623,46.529945,0,0,0
9721,'2019/09/19 12:28:03:726',43,601.429077,384.230988,44.740448,580.238342,386.99527,48.457836,554.564636,396.297485,49.342617,515.123962,399.823792,47.575256,477.681915,391.588745,46.511898,0,0,0
9722,'2019/09/19 12:28:03:775',43,601.14624,383.93808,44.800766,580.171143,387.018311,48.377739,555.014343,396.431427,49.258377,515.780762,400.196442,47.511147,478.347931,392.044739,46.547733,0,0,0
9723,'2019/09/19 12:28:03:826',43,599.438171,383.994812,44.818279,579.059204,386.908325,48.349247,554.030579,396.4216,49.157833,515.201172,400.411377,47.28315,477.485229,392.29071,46.436764,0,0,0
9724,'2019/09/19 12:28:03:876',43,598.627747,383.238159,44.82193,578.582031,385.981262,48.375446,553.760437,395.571289,49.195969,515.06781,399.827728,47.336323,477.003204,391.928894,46.532288,0,0,0
9725,'2019/09/19 12:28:03:926',43,598.412598,382.34079,44.836426,578.582153,384.888123,48.412697,553.948181,394.559357,49.248207,515.41217,399.106812,47.382294,477.06546,391.435425,46.590382,0,0,0
9726,'2019/09/19 12:28:03:976',43,597.556152,381.163239,44.785622,577.255615,383.603729,48.345451,552.586609,393.182098,49.205166,514.256042,397.865143,47.322502,475.427551,390.280487,46.524406,0,0,0
9727,'2019/09/19 12:28:04:027',43,597.483398,380.323273,44.688858,576.962402,382.73291,48.292759,552.246582,392.204529,49.191513,513.757263,396.782654,47.398075,474.707336,389.108795,46.637089,0,0,0
9728,'2019/09/19 12:28:04:076',43,597.26709,379.231659,44.670727,577.317871,381.367218,48.28339,552.812744,390.927002,49.180408,514.505615,395.701477,47.367321,475.330078,388.231659,46.576748,0,0,0
9855,'2019/09/19 12:28:20:044',45,499.637695,255.735748,23.55456,424.107758,184.722046,43.53603,336.707947,166.69046,46.944859,243.986115,171.063171,45.614861,133.761993,198.032166,38.20871,1,1,1
9856,'2019/09/19 12:28:20:094',45,498.827759,255.12886,23.820126,422.8591,183.796753,43.587215,335.353851,165.511627,46.874973,242.75238,169.200653,45.326805,132.972778,196.147644,37.856945,1,1,1
9857,'2019/09/19 12:28:20:143',45,497.729309,254.132889,24.179775,420.638367,181.506165,43.548111,333.304321,162.99649,46.664425,240.930847,166.221436,44.918762,131.651672,193.16272,37.363663,1,1,1
9858,'2019/09/19 12:28:20:194',45,495.731567,252.993576,24.684694,417.968781,177.532898,43.31295,331.427612,157.629547,45.939739,238.911819,160.358917,44.008057,130.037811,187.69519,36.499847,1,1,1
9859,'2019/09/19 12:28:20:245',45,494.924286,251.079636,24.964336,415.577576,172.206726,42.746517,329.16507,151.746826,45.00045,236.915009,155.13739,43.113987,128.558594,183.69873,35.809093,1,1,1
9860,'2019/09/19 12:28:20:294',45,493.572693,250.018936,25.153528,413.870941,168.441223,42.168797,327.7453,147.610809,44.194862,235.513412,151.08725,42.285477,127.450653,180.403229,35.176712,1,1,1
9861,'2019/09/19 12:28:20:343',45,490.560913,249.188477,25.800631,410.773468,161.669861,41.002708,325.669525,140.222839,42.661171,233.701477,143.126831,40.502151,125.657013,173.175171,33.587696,1,1,1
9862,'2019/09/19 12:28:20:391',45,487.407593,246.813751,26.245989,408.971222,154.616638,39.817627,324.694092,132.268097,41.068153,232.841782,134.632965,38.69062,124.007446,165.461121,31.979727,1,1,1
9863,'2019/09/19 12:28:20:441',45,482.783295,244.537323,26.822786,405.767029,149.044891,38.351555,322.034485,125.93161,39.053627,230.934174,128.407715,36.563843,121.643097,160.029114,29.877874,1,1,1
9864,'2019/09/19 12:28:20:492',45,479.110199,242.472961,27.266079,402.521729,145.685242,37.534992,319.608032,122.465942,37.928246,228.878693,124.86438,35.234615,119.716919,157.217377,28.715696,1,1,1
9865,'2019/09/19 12:28:20:541',45,474.973511,240.457672,27.645123,399.168488,143.150787,37.442547,316.573059,119.422302,37.544304,226.577667,121.59317,34.762493,117.985596,153.720581,28.291885,1,1,1
9866,'2019/09/19 12:28:20:591',45,470.499054,238.691132,27.919868,394.620178,141.208771,37.313934,310.607513,116.759705,36.949684,221.717789,118.994232,33.929562,114.673462,151.727905,27.829411,1,1,1
9867,'2019/09/19 12:28:20:641',45,467.816742,237.588043,27.989832,389.141632,141.039093,37.554897,305.137543,117.41983,37.303841,217.25264,120.245575,34.414406,110.960999,153.360138,28.395397,1,1,1
9868,'2019/09/19 12:28:20:695',45,464.812347,237.254669,27.450249,385.071472,143.162628,38.335648,300.346558,119.954468,38.501892,212.711716,122.720367,35.746933,212.254364,245.743866,30.153683,1,1,1
9869,'2019/09/19 12:28:20:743',45,455.803741,237.324036,26.766676,374.062866,153.606934,38.809895,293.782532,137.63501,40.069954,212.15123,142.309387,37.929588,114.510315,175.306183,32.675072,1,1,1
9870,'2019/09/19 12:28:20:794',45,474.817383,238.898804,24.813328,384.654266,159.014221,40.039181,302.446167,143.432434,41.681419,217.800629,149.076843,39.714367,121.809692,180.692566,33.776161,1,1,1
9871,'2019/09/19 12:28:20:845',45,487.62616,237.533417,23.323574,397.713593,162.790833,40.220848,312.994202,148.192352,42.447411,226.512329,154.890411,40.632278,130.829407,186.747772,34.497822,1,1,1
9872,'2019/09/19 12:28:20:895',45,503.035614,236.125122,21.948116,413.744415,162.475006,39.543503,329.821106,149.080963,42.329437,241.630127,156.921021,40.907982,143.220673,189.869324,34.792835,1,1,1
9873,'2019/09/19 12:28:20:949',45,515.776917,235.263397,21.207544,430.972809,161.702026,39.047325,345.451324,147.803589,42.10812,256.559509,156.001587,41.009552,156.263657,189.5849,35.231819,1,1,1
9874,'2019/09/19 12:28:20:995',45,531.316772,236.242645,20.29512,453.479675,162.195618,38.41098,367.599701,146.812927,41.659561,278.016113,155.136261,41.087612,174.288849,188.225281,35.581024,1,1,1
9875,'2019/09/19 12:28:21:046',45,544.356873,237.08844,19.450891,471.723236,162.399323,37.846424,386.101532,146.507904,41.438423,295.829407,154.526428,41.186058,189.966751,187.149353,35.95546,1,1,1
9876,'2019/09/19 12:28:21:096',45,557.35199,236.346619,18.235823,490.709595,162.606445,37.044914,405.543701,146.861664,41.155712,315.565002,155.021698,41.341721,207.281387,188.062134,36.615459,1,1,1
9877,'2019/09/19 12:28:21:146',45,564.302368,239.945709,18.182951,501.977783,164.230011,36.642036,418.006714,146.782288,40.607483,327.605408,154.26828,41.051399,217.02153,186.66748,36.62693,1,1,1
9878,'2019/09/19 12:28:21:197',45,571.039001,240.696625,17.509861,514.152893,165.52887,36.243576,431.540863,147.500122,40.432713,341.129639,154.320831,41.108505,228.671509,185.953918,37.003723,1,1,1
9879,'2019/09/19 12:28:21:247',45,578.393616,243.60495,17.103901,525.37439,167.818634,36.105961,443.792938,149.617126,40.637962,353.309265,155.702637,41.459084,239.207901,186.450043,37.546101,1,1,1
9880,'2019/09/19 12:28:21:296',45,589.40802,245.072037,15.922016,540.908325,172.991241,35.985928,460.660522,155.819519,41.098969,370.170715,162.251282,42.26107,254.74324,192.673462,38.488461,1,1,1
9881,'2019/09/19 12:28:21:346',45,597.402954,250.477097,15.088795,554.177246,179.63147,35.709518,475.306641,162.49115,41.166348,384.974121,168.617828,42.597366,268.401611,198.325867,39.104214,1,1,1
9882,'2019/09/19 12:28:21:396',45,609.190735,258.587982,13.735321,574.472107,191.038452,35.503761,497.369507,173.771454,41.521351,406.442291,178.804871,43.196304,287.085632,206.027374,39.683762,1,1,1
9883,'2019/09/19 12:28:21:444',45,619.304443,263.77356,11.566399,594.936646,200.449341,34.410698,520.296875,183.336884,40.948082,429.852356,188.17807,43.119968,308.87384,215.626434,40.312412,1,1,1
9884,'2019/09/19 12:28:21:494',45,633.196228,294.850189,15.040043,613.835388,212.50708,34.031361,540.660767,193.370453,40.578957,449.910797,196.584839,42.883499,326.02063,219.976196,39.789909,1,1,1
9885,'2019/09/19 12:28:21:543',45,643.547546,302.986755,13.771317,633.348938,220.3367,32.897789,562.400269,202.845276,39.967457,471.589935,206.595123,42.636608,348.573517,231.656036,40.1451,1,1,1
9886,'2019/09/19 12:28:21:593',45,649.526001,313.62326,13.652588,647.074829,228.874786,32.219795,578.088379,209.05661,39.195328,487.295471,210.580444,41.975761,362.223602,233.634247,39.830261,1,1,1
9887,'2019/09/19 12:28:21:644',45,652.668091,330.204956,15.545097,658.893982,236.215759,31.158941,592.419556,212.766388,37.736046,502.091156,211.999268,40.786221,374.885895,233.348083,39.327644,1,1,1
9888,'2019/09/19 12:28:21:693',45,655.917358,329.396118,14.619465,664.194458,237.269897,31.02244,598.06189,214.791351,37.865208,507.650513,214.14386,40.908752,380.101196,234.978455,39.256927,1,1,1
9889,'2019/09/19 12:28:21:745',45,658.445068,329.037903,13.471317,665.850708,237.960693,30.588045,599.720093,215.696594,37.485451,509.38208,215.791718,40.702251,381.718994,237.23407,39.131332,1,1,1
9890,'2019/09/19 12:28:21:795',45,655.6922,332.349915,13.054493,661.686279,240.693542,29.750904,596.369385,218.226532,36.656422,505.939362,217.964966,39.988789,377.966522,240.127136,38.804482,1,1,1
9891,'2019/09/19 12:28:21:845',45,649.312683,339.038513,13.38113,655.132141,245.637054,29.347242,590.394043,223.805695,36.390396,499.510712,223.020294,39.617519,370.147217,243.783295,38.131577,1,1,1
9892,'2019/09/19 12:28:21:894',45,644.207581,339.156525,12.655514,649.039978,249.575668,29.425196,582.618652,228.662506,36.607445,491.322571,228.600952,39.672733,362.241241,249.379608,37.753162,1,1,1
9893,'2019/09/19 12:28:21:944',45,626.137207,347.457214,12.830048,632.052307,257.195648,29.205162,564.585083,235.840576,36.24934,472.938599,235.608093,39.127895,343.550415,255.411682,36.807266,1,1,1
9894,'2019/09/19 12:28:21:995',45,616.941772,334.890808,7.863937,615.391724,258.887695,29.348616,546.307983,240.105804,36.705505,454.212158,241.486786,39.463272,325.904968,261.901489,36.631767,1,1,1
9895,'2019/09/19 12:28:22:045',45,600.88562,336.779114,7.549072,590.937622,263.774109,30.269381,519.399719,243.05304,36.94083,426.053772,243.276489,39.11483,298.396667,263.137634,35.63586,1,1,1
9896,'2019/09/19 12:28:22:098',45,579.376587,345.532227,9.709564,566.388428,268.716431,30.81521,493.126984,247.993195,37.225952,399.057007,248.162476,39.016029,272.164276,267.553009,34.913593,1,1,1
9897,'2019/09/19 12:28:22:148',45,568.650574,341.512085,7.570499,548.865723,274.033875,30.962276,473.992188,255.621719,37.573051,379.769684,256.942383,39.161133,254.163116,276.528381,34.563911,1,1,1
9898,'2019/09/19 12:28:22:198',45,557.377136,334.007233,4.149914,532.770691,281.693176,31.258545,456.583893,265.378479,38.060608,362.098572,267.273987,39.436302,237.647446,286.201782,34.354996,1,1,1
